FIPS,State,County,MedHHInc,PerCapitaInc,PovertyUnder18Pct,PovertyAllAgesPct,Deep_Pov_All,Deep_Pov_Children,PovertyUnder18Num,PovertyAllAgesNum,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
29159,MO,Pettis,45254,22897,23.3,16.6,6.930286487,8.901142182,2365,6885,-0.24,0.154,42339,-2.947,3.101,0.66,7.1,1.12,4.91,2.25396343,61.86,25.55,14.7,86.97,2.95,0.59,0.32,7.22,2.25,2.49,5.33,60.39,5.38,99.48,49.06,36701,1244,247,137,3046,951,6.379363244,1.935285927,3.079936749,1.369260725,14.91384221,34.49871831,22.94930219,9.270863002,18.36727428,2.6,11.94020476,11.56962502,66.94931223,2703,42371,0.040121781,6446,9690,4189,28088,5159,15921,0.547544311,2604,820,218,1842,10659,1901,15921,3.674683156,1557,0.181728069,77,17,232,1305,682.22,6203,42201,10784,890,1938,444,42304,42196,42274,42200,42155,279,1311,42300,42249,42445,-1246,42441,42214,3.5,4.1,4.1,4.9,5.3,6.1,9.3,5.2,11.03,1.56,1.76,-8.35,2.144123811,0.053737439,5.126551669,22.639583,14.22430007,5.583319899,1.526143264,4.239883927,41.26497931,3.197377613,18609,8.3,20169,18505,19995,1861,21241,1664,18218,20079,1807,18913,20720,6.2,7.1,19923,8.7,1318,1104,744,20971,848,19916,20764,865,20052,20917,1020,19639,20659,20082,19814,18584,1267,19393,20660,6.6,1319,20227,18763,1096,19877,20973,1411,20918,4,3,4,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
29161,MO,Phelps,43079,24304,21.8,18.1,10.79984637,10.56839339,1952,7517,0.049,-1.592,44573,-2.917,1.325,3.736,13.39,3.39,3.02,2.393290775,67.22,21.68,13.63,90.34,2.16,2.91,0.49,2.04,2.15,10.6,66.72,40.58,-2.21,90.31,35.99,40792,977,1313,221,923,971,5.532608453,0.600593896,0.024559602,2.090790296,12.24709042,29.94091316,19.97135184,8.36168308,29.4789615,2.37,10.23237316,11.07891597,60.3715698,2478,44789,0.660876555,5577,8361,3420,27925,8232,17601,3.9719574,2335,269,368,1950,10626,1801,17601,0.156288374,70,0.107169171,48,296,1779,11,671.78,6157,45156,9792,956,1206.5,1355.5,45230,45006,45294,44925,45246,1692,600,44766,44708,44551,-1321,44551,45124,3.3,3,3.7,4.8,5.3,6.5,9,4.9,6.37,0.46,-8.2,-13.7,1.350783139,0.173446862,4.94060759,9.392410386,13.69704615,3.952486072,0.762115001,4.14170083,55.68169873,5.907705245,19026,8.4,19933,18252,19677,1785,22217,1681,18028,19813,1606,20433,22039,5.9,7.1,20916,7.3,1301,1043,651,19828,598,19089,19687,732,19009,19741,929,18610,19539,19353,18517,18286,1258,18183,19441,7,1358,19177,17995,1086,20889,21975,1391,19560,5,8,5,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
29163,MO,Pike,43591,22302,20.5,15.9,6.373612747,9.822335025,812,2557,-1.081,-0.942,18302,-1.981,1.039,0.022,0.9,-0.13,1.44,1.245833561,27.62,22.18,15.57,89.21,7.17,0.23,0.21,1.79,1.41,2.54,-20.63,59.26,-7.32,12.2,36.65,16519,1327,43,38,331,261,1.184488074,0.135215534,0.838336308,0.135338346,16,45.0859375,17.8984375,4.8828125,16.1328125,2.43,11.2481203,12.85714286,70.73684211,219,18489,0,2291,5771,2048,12800,2065,6650,0.194710368,625,25,9,855,4704,748,6650,0.854562172,158,0,0,0,36,155,670.44,2883,18516,4107,228,264,-23,18552,18608,18476,18497,18661,4,192,18409,18507,18557,-366,18502,18511,3.6,3.6,3.4,4.5,4.6,5.7,9.8,5,-2.81,-2.47,-14.39,-11.91,7.135278515,1.140583554,9.336870027,10.54376658,15.94164456,6.777188329,2.201591512,2.838196286,37.24137931,6.843501326,7540,8.3,8208,7524,8136,808,9208,684,7433,8241,843,8440,9283,5.7,6.8,8680,9.1,528,372,268,7492,275,7407,7682,272,7678,7950,364,7714,8078,8097,7734,7579,464,7685,8149,6.5,527,7224,7570,447,8438,8885,557,8106,6,4,6,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,0,0
29165,MO,Platte,82567,39427,7.4,5.8,3.143129009,4.224253715,1780,5925,1.61,16.405,104418,11.167,5.238,1.993,21.06,12.79,7.58,1.791673395,212.58,24.63,11.16,84.12,5.76,2.27,0.41,4.95,2.46,13.45,102.48,87.36,22.11,100.09,58.99,75135,5147,2031,370,4424,2194,5.315510402,0.768032057,0.434105076,1.504674591,4.641791045,21.79104478,23.65074627,8.128358209,41.7880597,2.54,9.157537617,8.805324632,65.83534043,5253,98824,0.923864648,15846,14600,3110,67000,27998,38613,2.434631264,5446,759,581,3400,25421,3536,38613,0.90160285,891,0.090059095,89,913,2406,429,420.19,9967,89322,21996,1331.5,5634.5,9503,92151,93367,89702,94859,90880,1788,4699,96445,98641,101141,10017,102764,89329,2.7,2.5,3.2,3.6,4.2,5.1,7.7,3.9,20.28,1.19,22.4,1.77,0.694457621,0.153691441,5.937043432,8.75282242,13.65766655,7.559341973,2.563421437,7.82118665,47.56465476,5.295713716,52703,6.9,52035,48433,52486,3989,48640,3602,47590,51579,3840,46031,49871,4.8,5.5,46299,7.7,2341,2335,1566,58805,1474,56565,58039,1831,55951,57782,2058,54742,56800,52743,53082,49603,2761,51234,53995,5.7,2988,57239,49755,1919,46764,48683,2883,55417,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
29167,MO,Polk,45336,22575,23.8,16.2,6.508973891,8.934659091,1673,4965,-0.202,3.184,32149,2.314,0.87,-0.148,15.36,11.57,2.84,0.901885255,48.99,24.62,16.14,94.95,0.73,0.33,0.61,1.98,1.53,13.61,89.92,103.92,7.95,75.71,66.43,29565,226,104,190,615,476,0.725855019,0.45643285,0.006339345,0.363416111,12.4826767,37.11641259,22.73312215,7.320332607,20.34745595,2.6,9.829540538,11.6466211,69.17885264,229,31549,0.101429522,4593,7499,2522,20204,4111,11557,0.129956575,1479,144,42,1346,7995,1136,11557,0.025357381,8,0,0,32,41,2,635.52,5025,31137,7666,243.5,765.5,3124,31082,31117,31157,31118,31202,-46,271,31256,31380,31742,721,32214,31130,3.4,3.6,4,4.9,5.3,6.4,10.3,4.8,8.95,1.35,2.89,-5.57,4.294304917,0.254686947,7.463742483,12.33109303,15.16802264,5.426246905,1.259285462,3.148213654,47.70428016,2.950123806,14135,9.3,14326,12989,14083,1481,14092,1337,12924,14405,1413,12758,14171,6.1,7.7,13235,10,857,754,503,14584,519,13893,14412,564,13660,14224,694,13551,14245,13918,13499,12998,897,13218,14115,7.1,991,14081,12927,689,13686,14375,1085,14253,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
29169,MO,Pulaski,52532,22018,16.6,15.2,5.035754785,5.870771434,1842,6350,1.173,-0.477,52607,-8.687,8.211,4.701,26.99,4.05,9.96,-2.491836881,95.55,23.98,7.21,72.43,10.87,2.48,0.67,9,4.84,21.36,16.92,40.76,-6.63,95.72,72.36,37863,5680,1295,352,4705,2532,5.075012835,1.294898367,0.477267974,0.625582324,8.593103448,27.62068966,26.83103448,11.06206897,25.89310345,2.88,9.962731266,6.728337548,48.68228404,2669,52591,0.490578236,7781,8010,2492,29000,7509,15026,1.834914719,3208,681,94,1011,7315,1497,15026,1.070525375,563,0.283318439,149,258,965,251,547.1,3768,52274,12537,-1045.5,4178.5,1699,53475,54077,52859,53550,53297,2485,4340,53204,52456,51862,-4592,51997,52282,4.1,3.6,4.3,5.4,5.9,7.3,8.8,5.2,-7.51,-0.04,-20.62,-14.17,1.332762732,0.091703858,5.080393715,9.80008559,15.09445497,2.5126857,2.488231338,3.3502476,42.2693648,17.98006969,16357,8.7,16671,15222,15884,1467,19672,1449,15239,16706,1491,19370,20861,5.7,8.1,18544,7.1,1128,872,598,14692,520,14099,14619,627,14116,14743,788,13713,14501,15626,14013,14591,1105,14120,15225,7.9,1239,14094,14387,969,17755,18724,1293,14885,5,8,5,8,0,1,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
29171,MO,Putnam,40866,22607,22.5,14.4,7.133811735,10.81576535,233,675,-1.095,-5.589,4696,-4.383,-1.206,-0.121,-4.67,-6.76,-2.89,0.10514242,9.62,23.3,21.61,97.71,0.18,0.44,0.14,0.72,0.84,-5.63,200,214.29,40,12.5,68,4865,9,22,7,36,42,0.789200415,0.269989616,0.020768432,0.388241819,10.68975814,40.99731263,18.84144521,10.60017916,18.87130487,2.62,14.14309484,12.7010538,73.932335,38,4815,0,631,1373,358,3349,632,1803,0.498442368,355,13,7,229,1333,255,1803,0.020768432,1,0,0,0,24,1,517.32,1076,4979,1160,5.5,-151,-353.5,4945,4884,4974,4843,4976,-6,-60,4860,4825,4778,-218,4748,4979,3.7,3.4,3.8,4.6,4,5.1,8,5.5,0.55,-5.72,-6.13,-6.64,12.06461383,0.807672892,11.10550227,14.68955073,13.67995962,5.704189803,0.35335689,6.259464917,31.44876325,3.886925795,1981,6.8,2372,2211,2353,192,2507,161,2195,2387,182,2313,2495,5.4,5.9,2371,7.3,136,100,84,2291,83,2341,2424,93,2359,2452,112,2346,2458,2450,2399,2213,126,2366,2492,5.9,145,2207,2305,138,2351,2489,140,2499,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
29173,MO,Ralls,57549,26536,13.3,9.1,5.41398116,6.374881066,283,923,0.733,1.138,10309,0.608,0.53,0,5.62,-1.24,1.87,0.165477299,21.64,23.39,16.48,96.67,1.05,0.19,0.14,0.96,0.97,4.63,0.94,171.43,-22.22,133.33,65,9828,107,19,14,98,99,1.086424586,0.567681315,0,0.04995005,11.44429161,49.02338377,18.89958735,7.015130674,13.6176066,2.53,8.691308691,13.76123876,83.51648352,111,10217,0,1374,3564,832,7270,990,4004,0.26426544,510,58,2,551,3344,348,4004,0.048938044,5,0.205539787,21,0,27,0,469.78,1676,10167,2378,16,180.5,-120,10226,10164,10193,10276,10275,0,54,10169,10230,10226,62,10234,10175,3.1,2.8,3.1,4,4.3,5.3,8.8,4.9,6.69,0.38,3.01,-3.46,4.174990012,0.179784259,7.510986816,16.77986416,13.28405913,6.252497004,0.938873352,2.137435078,42.46903716,6.272473032,5006,7.5,5648,5225,5631,495,5693,423,5140,5635,491,5111,5602,5.3,6.4,5389,8.8,304,241,178,5662,156,5463,5619,175,5485,5660,227,5409,5636,5605,5428,5271,298,5343,5641,5.8,325,5484,5280,274,5324,5598,360,5669,9,8,9,8,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
29175,MO,Randolph,44975,20836,26.1,17.6,4.626365879,7.211895911,1365,3960,0.065,-2.789,24748,-3.087,0.299,0.165,3.05,0.52,2.7,0.819140308,52.65,23.13,14.19,89.97,5.81,0.41,0.26,1.63,2.11,3.16,-13.98,16.67,-37.74,46.45,72.58,22865,1477,105,66,413,535,1.238725195,0.184405693,0.108238124,0.407331976,13.65674684,35.39689011,23.88911537,11.76402073,15.29322695,2.72,9.117048041,12.4116449,73.65520546,309,24945,0.120264582,4102,6078,2345,17171,2626,8347,0.416917218,2020,46,34,1036,6148,761,8347,0.360793746,90,0.032070555,8,30,104,27,482.68,3605,25414,5879,202,666.5,127.5,25334,24945,25458,25050,25282,42,76,25041,24970,24899,-786,24732,25418,3.9,3.8,4.5,5.3,6,7.1,11.5,5.4,4.51,1.22,-19.65,-23.12,0.701549255,0.019487479,7.064211244,10.50375134,17.47052519,8.477053493,1.364123551,7.366267173,41.28422489,5.748806392,10263,10.5,10817,9682,10673,1245,13226,1135,9547,10792,1403,11806,13209,6.1,8.7,12420,10.6,806,632,402,10380,386,9858,10244,463,9834,10297,552,9959,10511,10533,9870,9744,746,9823,10569,8.2,861,9978,9672,704,12418,13122,929,10502,6,5,6,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
29177,MO,Ray,58693,27768,14.6,9.9,5.910783966,9.528374233,738,2220,0.318,-2.122,23018,-1.977,-0.145,-0.085,0.6,-2.56,2.37,-0.029923481,41.3,24.97,14.83,95.08,1.13,0.26,0.49,1.77,1.37,-0.21,-22.06,39.53,42.5,64.03,21.89,22338,265,60,114,415,323,0.819277108,0.289156627,0.210295728,0.216277746,12.89361972,45.97351581,21.45346259,5.810048787,13.8693531,2.57,10.06260672,11.04154809,77.42743312,187,22825,0,3386,7256,2035,15783,2189,8785,0.162102957,917,66,19,970,6802,884,8785,0.289156627,66,0,0,0,37,48,568.81,3483,23494,5867,-7,554.5,-599.5,23081,23064,23517,22936,23346,-20,-34,22793,22741,22877,-465,22945,23516,3.6,3.6,4.8,4.9,5.5,6.8,10.3,5.3,2.4,1.02,-2.15,-4.45,2.894369474,0.716612378,6.998604002,18.26896231,13.55979525,9.064681247,2.187063751,3.787808283,38.17589577,4.346207538,10745,9.3,11438,10376,11313,1189,11336,1062,10383,11572,1110,9959,11069,6.4,8.2,10615,10,721,613,401,11033,392,10525,10917,533,10587,11120,550,10615,11165,11131,10547,10383,759,10377,11136,7.7,860,10632,10271,611,10866,11477,930,11160,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
29179,MO,Reynolds,36592,22693,33,20.3,4.206750367,5.82847627,378,1240,-0.191,-6.081,6270,-2.786,-3.295,0,0.1,-5.78,-2.83,0.096899225,8.28,22.88,20.06,96.07,0.67,0.18,0.55,0.96,1.55,1.05,40.63,-7.69,-56.98,16.36,-27.27,6433,45,12,37,64,104,0.585906572,0,0,0,21.4316609,41.26297578,18.20934256,8.023356401,11.07266436,2.31,7.354056103,14.29112964,79.26459439,37,6315,0.031670625,842,1908,991,4624,512,2638,0,371,0,0,377,2091,194,2638,0.506730008,32,0.047505938,3,2,0,0,808.48,1343,6696,1532,6.5,-190,-388,6548,6454,6676,6400,6565,0,-220,6292,6347,6260,-186,6282,6690,3.7,3.1,3.9,6.5,7,8.4,15.1,6.9,44.79,-0.44,19.36,-17.56,5.235602094,11.07531212,5.477245268,17.55940395,7.611759968,4.228755538,0.966572694,1.610954491,40.75714861,5.477245268,2483,13.2,2319,2013,2268,360,2688,306,2023,2383,368,2447,2815,7.3,10.9,2491,13.1,197,190,113,3042,94,2942,3036,121,3015,3136,174,2513,2687,2522,2522,2020,225,2468,2693,9.4,238,2929,2284,181,2454,2635,248,2712,9,12,9,12,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,1,1,0,0,1,0
29181,MO,Ripley,32802,17502,34,23.5,8.064754583,11.24338624,1009,3116,-0.984,-5.772,13288,-4.652,-1.12,-0.128,4.37,-0.11,-0.41,0.378282154,22.4,23.45,18.77,96.19,0.35,0.31,0.87,1.01,1.41,4.18,880,46.67,-28.24,7.58,25.95,13563,49,44,122,142,199,0.555028117,0.240999051,0,0,20.0062487,42.01208082,21.59966674,5.509268902,10.87273485,2.65,12.45634459,15.28909585,78.9483896,76,13693,0,2074,4034,1921,9602,1044,5154,0.240999051,529,33,0,788,4069,642,5154,0,0,0,0,0,33,0,629.54,2646,14100,3307,51,-55.5,-15.5,14028,13985,14102,13932,14140,-18,-158,13788,13775,13565,-656,13420,14106,5.5,5.2,5.5,7.1,8,8.2,12.9,6.7,1.3,-1.57,-23.23,-24.22,3.022031585,0,6.375511796,15.53909144,13.90134529,4.952232404,1.05283681,3.626437902,46.94872295,4.581789823,5129,12,5487,4831,5511,695,6730,656,4700,5395,637,6134,6771,6.7,10.5,6276,9.4,454,424,278,5039,263,4837,5100,290,4971,5261,378,4967,5345,5554,4899,4935,457,5111,5568,9.3,514,4761,5040,443,6202,6645,576,5323,9,10,9,10,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,1,1,1,0,1,0
29183,MO,St. Charles,82048,37229,7,5.7,2.75726914,3.735136904,6411,22272,0.813,11.116,402022,6.619,4.497,1.201,26.98,17.13,9.13,0.813540728,643.22,25.76,11.2,89.07,4.11,2.16,0.19,2.77,1.75,20.63,95.79,224.95,16.11,139.06,106.95,321078,14827,7789,692,9983,6310,4.024770183,0.668230829,0.528738285,0.704493131,5.264635794,25.1472307,22.49707815,9.264529545,37.82652581,2.64,9.452237578,9.767496526,80.389649,15696,389985,0.214623639,59287,66271,13874,263532,99685,144643,1.977511956,24415,2606,1019,14128,116278,13672,144643,0.95054938,3707,0.055643166,217,837,7712,2062,560.44,40378,360485,92860,2328.5,26122.5,49042.5,369111,374288,361803,379844,365582,4345,16270,384978,390541,395130,23949,398780,360495,2.5,2.5,2.8,3.5,3.9,4.8,8.2,4.1,17.47,1.05,19.84,2.02,0.451260508,0.146743587,6.12774365,12.47991867,15.49775329,4.345720218,2.552187487,9.801608425,45.54134477,3.055719403,208527,6.9,206298,192073,205708,16830,193994,14225,188397,205227,16695,179357,196052,5.5,5.6,183405,8.5,10589,8388,5780,227085,5589,219001,224590,6326,216099,222425,7776,213718,221494,207053,209114,194204,10232,201966,212198,5.3,11008,221305,196045,7875,184674,192549,11504,217502,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
29185,MO,St. Clair,37013,22672,29.6,18.2,5.157941241,9.188275085,546,1669,0.085,-4.337,9397,-0.143,-4.194,-0.428,1.59,-0.24,-4.28,-0.025778511,14.63,19.99,23.41,95.52,0.48,0.12,0.59,1.73,1.8,0.3,135,-14.29,-19.44,78.95,50.43,9366,47,12,58,170,176,1.204305659,0.362357455,0.053287861,0.242365487,15.86959644,42.48168893,21.14031308,7.080281488,13.42812006,2.21,6.78623364,17.23218614,77.72661173,113,9383,0,1472,2958,1105,6963,935,4126,0.468933177,493,34,10,711,3207,280,4126,0.053287861,5,0,0,0,44,5,669.98,2295,9805,1960,-2.5,-415.5,-23.5,9527,9487,9823,9432,9693,-42,-412,9411,9288,9365,-14,9389,9805,4.6,4.3,5.1,6.3,7,7.7,11.2,6.5,-2.59,-1.49,-9.4,-6.99,6.876391982,0.501113586,11.27505568,10.74610245,13.69710468,6.653674833,0.556792873,2.533407572,42.9844098,4.175946548,3592,10.1,4023,3617,3918,464,4252,406,3672,4136,416,3832,4248,7.1,7.9,3951,9.8,301,277,172,3749,163,3631,3794,197,3693,3890,246,3677,3923,3918,3699,3608,306,3683,3989,7.8,304,3577,3614,276,3948,4224,310,3976,8,4,8,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,1,0
29186,MO,Ste. Genevieve,59043,28578,13.9,9.8,4.097660919,7.08994709,526,1720,0.095,-1.285,17894,-0.816,-0.469,0.684,1.7,-3.07,1.32,0.194736549,36.35,23.26,16.04,97.03,0.64,0.27,0.29,0.82,0.99,1.17,-5.65,68.97,15.56,12.88,51.69,17607,117,49,52,149,179,0.962453136,0.106317498,0.324548151,0.252312868,11.32135223,40.01266725,21.40764785,9.532103555,17.72622912,2.47,9.92430614,9.349593496,77.54415475,172,17871,0.05036092,2704,5054,1430,12631,2239,7134,0.369313413,1204,19,18,667,5532,708,7134,0.397291702,71,0.039169604,7,9,66,58,499.15,2911,18145,4221,35,237,-552.5,17868,17951,18127,17936,18196,124,-85,17804,17875,17792,-148,17877,18147,2.7,2.8,3.6,4.7,5.4,6.6,10.3,4.7,6.09,-0.02,-5.47,-10.9,2.671842887,3.185658826,9.842429778,16.39643754,12.28591003,5.423612697,1.084722539,2.98013245,43.54875542,2.580497831,8758,9.3,9316,8454,9034,968,10080,862,8436,9404,950,9157,10107,5.9,7.3,9486,9.4,594,486,247,9197,255,8952,9207,325,8788,9113,419,8585,9004,9020,8573,8375,602,8477,9079,7.2,650,8950,8370,464,9468,9932,659,9059,6,4,6,4,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
29187,MO,St. Francois,45584,22575,24.6,19,5.835396352,7.643405188,3366,11341,0.716,2.573,67215,3.138,-0.565,-0.04,17.47,14.48,1.3,0.346045578,144.64,22.04,14.31,92.77,4.22,0.37,0.35,1.19,1.16,13.91,149.68,39.08,21.28,74.05,47.95,60631,2759,242,228,778,756,1.015947665,0.283380061,0.134153327,0.196708149,15.56774594,37.67115949,23.52197484,9.19279148,14.04632824,2.38,10.94339623,11.81051786,68.26575672,674,66342,0.024117452,10977,17580,7265,46667,6555,24910,0.343673691,4290,188,49,2942,17005,2726,24910,0.307497513,204,0.034668837,23,16,228,89,451.89,9354,65359,14408,193,722.5,8076,65803,66102,65529,65784,65590,-26,-370,66232,66356,66674,2056,66737,65369,3.7,3.6,4.3,5.5,6.1,7.6,12.3,5.8,7.22,0.32,-7.13,-13.38,1.218924827,1.122596421,7.383942796,10.82583083,12.5375125,6.113148827,0.803971694,4.560779519,47.00826201,8.425030566,26991,10.8,26794,23899,26004,3341,30146,2895,23931,27272,3361,27156,30517,7.1,8.9,28012,11,2134,1611,979,26637,954,25577,26531,1165,25629,26794,1449,24834,26283,26293,24787,23694,2009,24310,26319,8.5,2247,25658,24046,1713,27628,29341,2310,26398,4,3,4,3,0,1,1,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0
